gvkey,iid,datadate,tic,conm,prccd
002968,01,20000404,JPM,JPMORGAN CHASE & CO,86.5000
002968,01,20000405,JPM,JPMORGAN CHASE & CO,86.3750
002968,01,20000406,JPM,JPMORGAN CHASE & CO,87.4375
002968,01,20000407,JPM,JPMORGAN CHASE & CO,86.3750
002968,01,20000410,JPM,JPMORGAN CHASE & CO,88.1250
002968,01,20000411,JPM,JPMORGAN CHASE & CO,86.0000
002968,01,20000412,JPM,JPMORGAN CHASE & CO,86.8125
002968,01,20000413,JPM,JPMORGAN CHASE & CO,84.5000
002968,01,20000414,JPM,JPMORGAN CHASE & CO,78.8750
002968,01,20000417,JPM,JPMORGAN CHASE & CO,78.6250
002968,01,20000418,JPM,JPMORGAN CHASE & CO,80.5000
002968,01,20000419,JPM,JPMORGAN CHASE & CO,78.0000
002968,01,20000420,JPM,JPMORGAN CHASE & CO,77.3125
002968,01,20000424,JPM,JPMORGAN CHASE & CO,74.7500
002968,01,20000425,JPM,JPMORGAN CHASE & CO,78.0625
002968,01,20000426,JPM,JPMORGAN CHASE & CO,76.4375
002968,01,20000427,JPM,JPMORGAN CHASE & CO,73.8750
002968,01,20000428,JPM,JPMORGAN CHASE & CO,72.1250
002968,01,20000501,JPM,JPMORGAN CHASE & CO,73.7500
002968,01,20000502,JPM,JPMORGAN CHASE & CO,76.1250
002968,01,20000503,JPM,JPMORGAN CHASE & CO,74.2500
002968,01,20000504,JPM,JPMORGAN CHASE & CO,73.2500
002968,01,20000505,JPM,JPMORGAN CHASE & CO,72.1875
002968,01,20000508,JPM,JPMORGAN CHASE & CO,72.0000
002968,01,20000509,JPM,JPMORGAN CHASE & CO,70.8750
002968,01,20000510,JPM,JPMORGAN CHASE & CO,68.7500
002968,01,20000511,JPM,JPMORGAN CHASE & CO,70.0000
002968,01,20000512,JPM,JPMORGAN CHASE & CO,71.6250
002968,01,20000515,JPM,JPMORGAN CHASE & CO,74.6250
002968,01,20000516,JPM,JPMORGAN CHASE & CO,74.2500
002968,01,20000517,JPM,JPMORGAN CHASE & CO,73.7500
002968,01,20000518,JPM,JPMORGAN CHASE & CO,75.1250
002968,01,20000519,JPM,JPMORGAN CHASE & CO,72.5000
002968,01,20000522,JPM,JPMORGAN CHASE & CO,72.1875
002968,01,20000523,JPM,JPMORGAN CHASE & CO,73.1250
002968,01,20000524,JPM,JPMORGAN CHASE & CO,71.6250
002968,01,20000525,JPM,JPMORGAN CHASE & CO,70.2500
002968,01,20000526,JPM,JPMORGAN CHASE & CO,70.5000
002968,01,20000530,JPM,JPMORGAN CHASE & CO,73.5000
002968,01,20000531,JPM,JPMORGAN CHASE & CO,74.6875
002968,01,20000601,JPM,JPMORGAN CHASE & CO,77.1250
002968,01,20000602,JPM,JPMORGAN CHASE & CO,80.6875
002968,01,20000605,JPM,JPMORGAN CHASE & CO,79.3750
002968,01,20000606,JPM,JPMORGAN CHASE & CO,77.0000
002968,01,20000607,JPM,JPMORGAN CHASE & CO,76.8750
002968,01,20000608,JPM,JPMORGAN CHASE & CO,76.1875
002968,01,20000609,JPM,JPMORGAN CHASE & CO,73.3125
002968,01,20000612,JPM,JPMORGAN CHASE & CO,48.6250
002968,01,20000613,JPM,JPMORGAN CHASE & CO,48.1875
002968,01,20000614,JPM,JPMORGAN CHASE & CO,50.0625
002968,01,20000615,JPM,JPMORGAN CHASE & CO,47.5000
002968,01,20000616,JPM,JPMORGAN CHASE & CO,45.4375
002968,01,20000619,JPM,JPMORGAN CHASE & CO,46.8750
002968,01,20000620,JPM,JPMORGAN CHASE & CO,47.9375
002968,01,20000621,JPM,JPMORGAN CHASE & CO,46.8750
002968,01,20000622,JPM,JPMORGAN CHASE & CO,46.3750
002968,01,20000623,JPM,JPMORGAN CHASE & CO,46.5625
002968,01,20000626,JPM,JPMORGAN CHASE & CO,47.5625
002968,01,20000627,JPM,JPMORGAN CHASE & CO,47.9375
002968,01,20000628,JPM,JPMORGAN CHASE & CO,47.0000
002968,01,20000629,JPM,JPMORGAN CHASE & CO,47.6250
002968,01,20000630,JPM,JPMORGAN CHASE & CO,46.0625
002968,01,20000703,JPM,JPMORGAN CHASE & CO,47.5625
002968,01,20000705,JPM,JPMORGAN CHASE & CO,47.7500
002968,01,20000706,JPM,JPMORGAN CHASE & CO,48.0000
002968,01,20000707,JPM,JPMORGAN CHASE & CO,50.0625
002968,01,20000710,JPM,JPMORGAN CHASE & CO,49.7500
002968,01,20000711,JPM,JPMORGAN CHASE & CO,50.7500
002968,01,20000712,JPM,JPMORGAN CHASE & CO,50.5625
002968,01,20000713,JPM,JPMORGAN CHASE & CO,50.7500
002968,01,20000714,JPM,JPMORGAN CHASE & CO,52.6875
002968,01,20000717,JPM,JPMORGAN CHASE & CO,52.0625
002968,01,20000718,JPM,JPMORGAN CHASE & CO,50.9375
002968,01,20000719,JPM,JPMORGAN CHASE & CO,50.6875
002968,01,20000720,JPM,JPMORGAN CHASE & CO,53.1250
002968,01,20000721,JPM,JPMORGAN CHASE & CO,52.6875
002968,01,20000724,JPM,JPMORGAN CHASE & CO,51.5625
002968,01,20000725,JPM,JPMORGAN CHASE & CO,51.2500
002968,01,20000726,JPM,JPMORGAN CHASE & CO,49.3750
002968,01,20000727,JPM,JPMORGAN CHASE & CO,49.8750
002968,01,20000728,JPM,JPMORGAN CHASE & CO,48.3750
002968,01,20000731,JPM,JPMORGAN CHASE & CO,49.6875
002968,01,20000801,JPM,JPMORGAN CHASE & CO,51.7500
002968,01,20000802,JPM,JPMORGAN CHASE & CO,51.4375
002968,01,20000803,JPM,JPMORGAN CHASE & CO,51.5000
002968,01,20000804,JPM,JPMORGAN CHASE & CO,52.4375
002968,01,20000807,JPM,JPMORGAN CHASE & CO,53.8125
002968,01,20000808,JPM,JPMORGAN CHASE & CO,53.5000
002968,01,20000809,JPM,JPMORGAN CHASE & CO,52.3125
002968,01,20000810,JPM,JPMORGAN CHASE & CO,51.8750
002968,01,20000811,JPM,JPMORGAN CHASE & CO,52.0000
002968,01,20000814,JPM,JPMORGAN CHASE & CO,53.0000
002968,01,20000815,JPM,JPMORGAN CHASE & CO,51.8125
002968,01,20000816,JPM,JPMORGAN CHASE & CO,50.3750
002968,01,20000817,JPM,JPMORGAN CHASE & CO,50.6875
002968,01,20000818,JPM,JPMORGAN CHASE & CO,50.6875
002968,01,20000821,JPM,JPMORGAN CHASE & CO,50.9375
002968,01,20000822,JPM,JPMORGAN CHASE & CO,52.5000
002968,01,20000823,JPM,JPMORGAN CHASE & CO,53.3750
002968,01,20000824,JPM,JPMORGAN CHASE & CO,53.2500
002968,01,20000825,JPM,JPMORGAN CHASE & CO,52.0625
002968,01,20000828,JPM,JPMORGAN CHASE & CO,52.6250
002968,01,20000829,JPM,JPMORGAN CHASE & CO,51.8750
002968,01,20000830,JPM,JPMORGAN CHASE & CO,53.2500
002968,01,20000831,JPM,JPMORGAN CHASE & CO,55.8750
002968,01,20000901,JPM,JPMORGAN CHASE & CO,56.3125
002968,01,20000905,JPM,JPMORGAN CHASE & CO,57.1250
002968,01,20000906,JPM,JPMORGAN CHASE & CO,56.5000
002968,01,20000907,JPM,JPMORGAN CHASE & CO,57.2500
002968,01,20000908,JPM,JPMORGAN CHASE & CO,57.8125
002968,01,20000911,JPM,JPMORGAN CHASE & CO,57.5000
002968,01,20000912,JPM,JPMORGAN CHASE & CO,56.0625
002968,01,20000913,JPM,JPMORGAN CHASE & CO,50.6875
002968,01,20000914,JPM,JPMORGAN CHASE & CO,50.3125
002968,01,20000915,JPM,JPMORGAN CHASE & CO,49.1250
002968,01,20000918,JPM,JPMORGAN CHASE & CO,46.6875
002968,01,20000919,JPM,JPMORGAN CHASE & CO,46.8750
002968,01,20000920,JPM,JPMORGAN CHASE & CO,46.5000
002968,01,20000921,JPM,JPMORGAN CHASE & CO,45.6250
002968,01,20000922,JPM,JPMORGAN CHASE & CO,47.3125
002968,01,20000925,JPM,JPMORGAN CHASE & CO,47.5000
002968,01,20000926,JPM,JPMORGAN CHASE & CO,46.0625
002968,01,20000927,JPM,JPMORGAN CHASE & CO,45.4375
002968,01,20000928,JPM,JPMORGAN CHASE & CO,46.8750
002968,01,20000929,JPM,JPMORGAN CHASE & CO,46.1875
002968,01,20001002,JPM,JPMORGAN CHASE & CO,47.5000
002968,01,20001003,JPM,JPMORGAN CHASE & CO,46.7500
002968,01,20001004,JPM,JPMORGAN CHASE & CO,45.5625
002968,01,20001005,JPM,JPMORGAN CHASE & CO,44.4375
002968,01,20001006,JPM,JPMORGAN CHASE & CO,42.8750
002968,01,20001009,JPM,JPMORGAN CHASE & CO,42.0625
002968,01,20001010,JPM,JPMORGAN CHASE & CO,40.8125
002968,01,20001011,JPM,JPMORGAN CHASE & CO,40.6875
002968,01,20001012,JPM,JPMORGAN CHASE & CO,37.8125
002968,01,20001013,JPM,JPMORGAN CHASE & CO,39.6875
002968,01,20001016,JPM,JPMORGAN CHASE & CO,39.5625
002968,01,20001017,JPM,JPMORGAN CHASE & CO,37.9375
002968,01,20001018,JPM,JPMORGAN CHASE & CO,36.8750
002968,01,20001019,JPM,JPMORGAN CHASE & CO,38.9375
002968,01,20001020,JPM,JPMORGAN CHASE & CO,38.3750
002968,01,20001023,JPM,JPMORGAN CHASE & CO,38.3750
002968,01,20001024,JPM,JPMORGAN CHASE & CO,40.0625
002968,01,20001025,JPM,JPMORGAN CHASE & CO,40.0000
002968,01,20001026,JPM,JPMORGAN CHASE & CO,40.0000
002968,01,20001027,JPM,JPMORGAN CHASE & CO,42.6875
002968,01,20001030,JPM,JPMORGAN CHASE & CO,43.7500
002968,01,20001031,JPM,JPMORGAN CHASE & CO,45.5000
002968,01,20001101,JPM,JPMORGAN CHASE & CO,45.6875
002968,01,20001102,JPM,JPMORGAN CHASE & CO,45.5000
002968,01,20001103,JPM,JPMORGAN CHASE & CO,44.4375
002968,01,20001106,JPM,JPMORGAN CHASE & CO,45.5000
002968,01,20001107,JPM,JPMORGAN CHASE & CO,44.9375
002968,01,20001108,JPM,JPMORGAN CHASE & CO,43.5625
002968,01,20001109,JPM,JPMORGAN CHASE & CO,44.1250
002968,01,20001110,JPM,JPMORGAN CHASE & CO,42.8125
002968,01,20001113,JPM,JPMORGAN CHASE & CO,42.1250
002968,01,20001114,JPM,JPMORGAN CHASE & CO,42.5625
002968,01,20001115,JPM,JPMORGAN CHASE & CO,40.7500
002968,01,20001116,JPM,JPMORGAN CHASE & CO,40.8750
002968,01,20001117,JPM,JPMORGAN CHASE & CO,39.6250
002968,01,20001120,JPM,JPMORGAN CHASE & CO,38.5625
002968,01,20001121,JPM,JPMORGAN CHASE & CO,38.6875
002968,01,20001122,JPM,JPMORGAN CHASE & CO,37.4375
002968,01,20001124,JPM,JPMORGAN CHASE & CO,39.1250
002968,01,20001127,JPM,JPMORGAN CHASE & CO,39.3750
002968,01,20001128,JPM,JPMORGAN CHASE & CO,38.0000
002968,01,20001129,JPM,JPMORGAN CHASE & CO,37.9375
002968,01,20001130,JPM,JPMORGAN CHASE & CO,36.8750
002968,01,20001201,JPM,JPMORGAN CHASE & CO,37.3125
002968,01,20001204,JPM,JPMORGAN CHASE & CO,37.9375
002968,01,20001205,JPM,JPMORGAN CHASE & CO,41.3125
002968,01,20001206,JPM,JPMORGAN CHASE & CO,40.0625
002968,01,20001207,JPM,JPMORGAN CHASE & CO,39.1875
002968,01,20001208,JPM,JPMORGAN CHASE & CO,40.0000
002968,01,20001211,JPM,JPMORGAN CHASE & CO,42.5000
002968,01,20001212,JPM,JPMORGAN CHASE & CO,43.0000
002968,01,20001213,JPM,JPMORGAN CHASE & CO,44.5000
002968,01,20001214,JPM,JPMORGAN CHASE & CO,42.8750
002968,01,20001215,JPM,JPMORGAN CHASE & CO,43.9375
002968,01,20001218,JPM,JPMORGAN CHASE & CO,45.3750
002968,01,20001219,JPM,JPMORGAN CHASE & CO,44.8125
002968,01,20001220,JPM,JPMORGAN CHASE & CO,43.5000
002968,01,20001221,JPM,JPMORGAN CHASE & CO,45.1875
002968,01,20001222,JPM,JPMORGAN CHASE & CO,45.6250
002968,01,20001226,JPM,JPMORGAN CHASE & CO,45.7500
002968,01,20001227,JPM,JPMORGAN CHASE & CO,46.3750
002968,01,20001228,JPM,JPMORGAN CHASE & CO,46.9375
002968,01,20001229,JPM,JPMORGAN CHASE & CO,45.4375
002968,01,20010102,JPM,JPMORGAN CHASE & CO,44.0000
002968,01,20010103,JPM,JPMORGAN CHASE & CO,50.6250
002968,01,20010104,JPM,JPMORGAN CHASE & CO,52.0000
002968,01,20010105,JPM,JPMORGAN CHASE & CO,48.9375
002968,01,20010108,JPM,JPMORGAN CHASE & CO,49.2500
002968,01,20010109,JPM,JPMORGAN CHASE & CO,48.6875
002968,01,20010110,JPM,JPMORGAN CHASE & CO,50.9375
002968,01,20010111,JPM,JPMORGAN CHASE & CO,54.1250
002968,01,20010112,JPM,JPMORGAN CHASE & CO,53.3125
002968,01,20010116,JPM,JPMORGAN CHASE & CO,53.1875
002968,01,20010117,JPM,JPMORGAN CHASE & CO,53.0000
002968,01,20010118,JPM,JPMORGAN CHASE & CO,51.4375
002968,01,20010119,JPM,JPMORGAN CHASE & CO,50.5625
002968,01,20010122,JPM,JPMORGAN CHASE & CO,50.8750
002968,01,20010123,JPM,JPMORGAN CHASE & CO,51.6875
002968,01,20010124,JPM,JPMORGAN CHASE & CO,53.2500
002968,01,20010125,JPM,JPMORGAN CHASE & CO,53.0625
002968,01,20010126,JPM,JPMORGAN CHASE & CO,54.1875
002968,01,20010129,JPM,JPMORGAN CHASE & CO,55.1200
002968,01,20010130,JPM,JPMORGAN CHASE & CO,55.9800
002968,01,20010131,JPM,JPMORGAN CHASE & CO,54.9900
002968,01,20010201,JPM,JPMORGAN CHASE & CO,55.8500
002968,01,20010202,JPM,JPMORGAN CHASE & CO,54.6400
002968,01,20010205,JPM,JPMORGAN CHASE & CO,54.6000
002968,01,20010206,JPM,JPMORGAN CHASE & CO,52.2800
002968,01,20010207,JPM,JPMORGAN CHASE & CO,52.3300
002968,01,20010208,JPM,JPMORGAN CHASE & CO,51.6800
002968,01,20010209,JPM,JPMORGAN CHASE & CO,51.9500
002968,01,20010212,JPM,JPMORGAN CHASE & CO,52.5500
002968,01,20010213,JPM,JPMORGAN CHASE & CO,51.1400
002968,01,20010214,JPM,JPMORGAN CHASE & CO,51.1900
002968,01,20010215,JPM,JPMORGAN CHASE & CO,51.1100
002968,01,20010216,JPM,JPMORGAN CHASE & CO,51.9900
002968,01,20010220,JPM,JPMORGAN CHASE & CO,49.9500
002968,01,20010221,JPM,JPMORGAN CHASE & CO,47.3500
002968,01,20010222,JPM,JPMORGAN CHASE & CO,48.3000
002968,01,20010223,JPM,JPMORGAN CHASE & CO,47.0500
002968,01,20010226,JPM,JPMORGAN CHASE & CO,48.5500
002968,01,20010227,JPM,JPMORGAN CHASE & CO,47.6000
002968,01,20010228,JPM,JPMORGAN CHASE & CO,46.6600
002968,01,20010301,JPM,JPMORGAN CHASE & CO,46.1100
002968,01,20010302,JPM,JPMORGAN CHASE & CO,45.8000
002968,01,20010305,JPM,JPMORGAN CHASE & CO,46.7600
002968,01,20010306,JPM,JPMORGAN CHASE & CO,47.9600
002968,01,20010307,JPM,JPMORGAN CHASE & CO,50.2500
002968,01,20010308,JPM,JPMORGAN CHASE & CO,50.2400
002968,01,20010309,JPM,JPMORGAN CHASE & CO,48.9500
002968,01,20010312,JPM,JPMORGAN CHASE & CO,45.4900
002968,01,20010313,JPM,JPMORGAN CHASE & CO,47.4000
002968,01,20010314,JPM,JPMORGAN CHASE & CO,43.7500
002968,01,20010315,JPM,JPMORGAN CHASE & CO,45.2600
002968,01,20010316,JPM,JPMORGAN CHASE & CO,44.5800
002968,01,20010319,JPM,JPMORGAN CHASE & CO,45.1500
002968,01,20010320,JPM,JPMORGAN CHASE & CO,42.5900
002968,01,20010321,JPM,JPMORGAN CHASE & CO,40.2000
002968,01,20010322,JPM,JPMORGAN CHASE & CO,38.9100
002968,01,20010323,JPM,JPMORGAN CHASE & CO,41.7100
002968,01,20010326,JPM,JPMORGAN CHASE & CO,42.1100
002968,01,20010327,JPM,JPMORGAN CHASE & CO,43.3600
002968,01,20010328,JPM,JPMORGAN CHASE & CO,42.5500
002968,01,20010329,JPM,JPMORGAN CHASE & CO,43.0000
002968,01,20010330,JPM,JPMORGAN CHASE & CO,44.9000
002968,01,20010402,JPM,JPMORGAN CHASE & CO,44.6000
002968,01,20010403,JPM,JPMORGAN CHASE & CO,41.6000
002968,01,20010404,JPM,JPMORGAN CHASE & CO,40.4900
002968,01,20010405,JPM,JPMORGAN CHASE & CO,42.5000
002968,01,20010406,JPM,JPMORGAN CHASE & CO,40.3900
002968,01,20010409,JPM,JPMORGAN CHASE & CO,40.4200
002968,01,20010410,JPM,JPMORGAN CHASE & CO,43.3000
002968,01,20010411,JPM,JPMORGAN CHASE & CO,44.7400
002968,01,20010412,JPM,JPMORGAN CHASE & CO,45.3700
002968,01,20010416,JPM,JPMORGAN CHASE & CO,45.5000
002968,01,20010417,JPM,JPMORGAN CHASE & CO,45.3700
002968,01,20010418,JPM,JPMORGAN CHASE & CO,49.1000
002968,01,20010419,JPM,JPMORGAN CHASE & CO,48.8000
002968,01,20010420,JPM,JPMORGAN CHASE & CO,47.8000
002968,01,20010423,JPM,JPMORGAN CHASE & CO,47.3000
002968,01,20010424,JPM,JPMORGAN CHASE & CO,47.4000
002968,01,20010425,JPM,JPMORGAN CHASE & CO,47.4800
002968,01,20010426,JPM,JPMORGAN CHASE & CO,48.5000
002968,01,20010427,JPM,JPMORGAN CHASE & CO,49.8500
002968,01,20010430,JPM,JPMORGAN CHASE & CO,47.9800
002968,01,20010501,JPM,JPMORGAN CHASE & CO,48.7300
002968,01,20010502,JPM,JPMORGAN CHASE & CO,49.5700
002968,01,20010503,JPM,JPMORGAN CHASE & CO,49.0000
002968,01,20010504,JPM,JPMORGAN CHASE & CO,50.6000
002968,01,20010507,JPM,JPMORGAN CHASE & CO,49.2000
002968,01,20010508,JPM,JPMORGAN CHASE & CO,47.7500
002968,01,20010509,JPM,JPMORGAN CHASE & CO,47.2500
002968,01,20010510,JPM,JPMORGAN CHASE & CO,47.5100
002968,01,20010511,JPM,JPMORGAN CHASE & CO,46.4400
002968,01,20010514,JPM,JPMORGAN CHASE & CO,47.6400
002968,01,20010515,JPM,JPMORGAN CHASE & CO,47.2800
002968,01,20010516,JPM,JPMORGAN CHASE & CO,48.3100
002968,01,20010517,JPM,JPMORGAN CHASE & CO,48.1900
002968,01,20010518,JPM,JPMORGAN CHASE & CO,48.1600
002968,01,20010521,JPM,JPMORGAN CHASE & CO,49.4300
002968,01,20010522,JPM,JPMORGAN CHASE & CO,50.0200
002968,01,20010523,JPM,JPMORGAN CHASE & CO,48.9200
002968,01,20010524,JPM,JPMORGAN CHASE & CO,49.3400
002968,01,20010525,JPM,JPMORGAN CHASE & CO,48.7000
002968,01,20010529,JPM,JPMORGAN CHASE & CO,49.3300
002968,01,20010530,JPM,JPMORGAN CHASE & CO,48.6200
002968,01,20010531,JPM,JPMORGAN CHASE & CO,49.1500
002968,01,20010601,JPM,JPMORGAN CHASE & CO,48.8900
002968,01,20010604,JPM,JPMORGAN CHASE & CO,49.5000
002968,01,20010605,JPM,JPMORGAN CHASE & CO,48.5000
002968,01,20010606,JPM,JPMORGAN CHASE & CO,46.8400
002968,01,20010607,JPM,JPMORGAN CHASE & CO,45.6300
002968,01,20010608,JPM,JPMORGAN CHASE & CO,44.2000
002968,01,20010611,JPM,JPMORGAN CHASE & CO,44.1800
002968,01,20010612,JPM,JPMORGAN CHASE & CO,43.4900
002968,01,20010613,JPM,JPMORGAN CHASE & CO,43.9000
002968,01,20010614,JPM,JPMORGAN CHASE & CO,43.5900
002968,01,20010615,JPM,JPMORGAN CHASE & CO,44.9000
002968,01,20010618,JPM,JPMORGAN CHASE & CO,44.3100
002968,01,20010619,JPM,JPMORGAN CHASE & CO,44.5200
002968,01,20010620,JPM,JPMORGAN CHASE & CO,45.6000
002968,01,20010621,JPM,JPMORGAN CHASE & CO,47.1200
002968,01,20010622,JPM,JPMORGAN CHASE & CO,45.9000
002968,01,20010625,JPM,JPMORGAN CHASE & CO,45.8200
002968,01,20010626,JPM,JPMORGAN CHASE & CO,44.6800
002968,01,20010627,JPM,JPMORGAN CHASE & CO,44.0200
002968,01,20010628,JPM,JPMORGAN CHASE & CO,45.0000
002968,01,20010629,JPM,JPMORGAN CHASE & CO,44.6000
002968,01,20010702,JPM,JPMORGAN CHASE & CO,45.8000
002968,01,20010703,JPM,JPMORGAN CHASE & CO,45.6500
002968,01,20010705,JPM,JPMORGAN CHASE & CO,45.5300
002968,01,20010706,JPM,JPMORGAN CHASE & CO,44.5100
002968,01,20010709,JPM,JPMORGAN CHASE & CO,43.9900
002968,01,20010710,JPM,JPMORGAN CHASE & CO,42.0100
002968,01,20010711,JPM,JPMORGAN CHASE & CO,42.0500
002968,01,20010712,JPM,JPMORGAN CHASE & CO,42.5400
002968,01,20010713,JPM,JPMORGAN CHASE & CO,42.5500
002968,01,20010716,JPM,JPMORGAN CHASE & CO,41.2000
002968,01,20010717,JPM,JPMORGAN CHASE & CO,42.3000
002968,01,20010718,JPM,JPMORGAN CHASE & CO,43.5800
002968,01,20010719,JPM,JPMORGAN CHASE & CO,43.7000
002968,01,20010720,JPM,JPMORGAN CHASE & CO,43.4000
002968,01,20010723,JPM,JPMORGAN CHASE & CO,43.0100
002968,01,20010724,JPM,JPMORGAN CHASE & CO,42.6800
002968,01,20010725,JPM,JPMORGAN CHASE & CO,42.9000
002968,01,20010726,JPM,JPMORGAN CHASE & CO,43.2400
002968,01,20010727,JPM,JPMORGAN CHASE & CO,44.2100
002968,01,20010730,JPM,JPMORGAN CHASE & CO,43.8100
002968,01,20010731,JPM,JPMORGAN CHASE & CO,43.3000
002968,01,20010801,JPM,JPMORGAN CHASE & CO,43.5000
002968,01,20010802,JPM,JPMORGAN CHASE & CO,43.5000
002968,01,20010803,JPM,JPMORGAN CHASE & CO,43.3200
002968,01,20010806,JPM,JPMORGAN CHASE & CO,42.7600
002968,01,20010807,JPM,JPMORGAN CHASE & CO,42.7700
002968,01,20010808,JPM,JPMORGAN CHASE & CO,42.0800
002968,01,20010809,JPM,JPMORGAN CHASE & CO,41.9000
002968,01,20010810,JPM,JPMORGAN CHASE & CO,42.2500
002968,01,20010813,JPM,JPMORGAN CHASE & CO,42.1200
002968,01,20010814,JPM,JPMORGAN CHASE & CO,42.2500
002968,01,20010815,JPM,JPMORGAN CHASE & CO,42.1500
002968,01,20010816,JPM,JPMORGAN CHASE & CO,42.1800
002968,01,20010817,JPM,JPMORGAN CHASE & CO,41.4800
002968,01,20010820,JPM,JPMORGAN CHASE & CO,41.0900
002968,01,20010821,JPM,JPMORGAN CHASE & CO,40.4100
002968,01,20010822,JPM,JPMORGAN CHASE & CO,41.2000
002968,01,20010823,JPM,JPMORGAN CHASE & CO,40.7200
002968,01,20010824,JPM,JPMORGAN CHASE & CO,40.9300
002968,01,20010827,JPM,JPMORGAN CHASE & CO,41.1000
002968,01,20010828,JPM,JPMORGAN CHASE & CO,40.4900
002968,01,20010829,JPM,JPMORGAN CHASE & CO,39.5700
002968,01,20010830,JPM,JPMORGAN CHASE & CO,39.2400
002968,01,20010831,JPM,JPMORGAN CHASE & CO,39.4000
002968,01,20010904,JPM,JPMORGAN CHASE & CO,39.8300
002968,01,20010905,JPM,JPMORGAN CHASE & CO,38.3500
002968,01,20010906,JPM,JPMORGAN CHASE & CO,36.9400
002968,01,20010907,JPM,JPMORGAN CHASE & CO,37.0000
002968,01,20010910,JPM,JPMORGAN CHASE & CO,37.2600
002968,01,20010917,JPM,JPMORGAN CHASE & CO,35.2500
002968,01,20010918,JPM,JPMORGAN CHASE & CO,34.8400
002968,01,20010919,JPM,JPMORGAN CHASE & CO,34.1100
002968,01,20010920,JPM,JPMORGAN CHASE & CO,31.5600
002968,01,20010921,JPM,JPMORGAN CHASE & CO,30.8200
002968,01,20010924,JPM,JPMORGAN CHASE & CO,32.5800
002968,01,20010925,JPM,JPMORGAN CHASE & CO,33.2500
002968,01,20010926,JPM,JPMORGAN CHASE & CO,32.5900
002968,01,20010927,JPM,JPMORGAN CHASE & CO,33.1200
002968,01,20010928,JPM,JPMORGAN CHASE & CO,34.1500
002968,01,20011001,JPM,JPMORGAN CHASE & CO,34.0000
002968,01,20011002,JPM,JPMORGAN CHASE & CO,34.9900
002968,01,20011003,JPM,JPMORGAN CHASE & CO,34.6700
002968,01,20011004,JPM,JPMORGAN CHASE & CO,34.1600
002968,01,20011005,JPM,JPMORGAN CHASE & CO,33.4100
002968,01,20011008,JPM,JPMORGAN CHASE & CO,32.4400
002968,01,20011009,JPM,JPMORGAN CHASE & CO,32.9500
002968,01,20011010,JPM,JPMORGAN CHASE & CO,33.3900
002968,01,20011011,JPM,JPMORGAN CHASE & CO,33.4200
002968,01,20011012,JPM,JPMORGAN CHASE & CO,32.8900
002968,01,20011015,JPM,JPMORGAN CHASE & CO,33.5500
002968,01,20011016,JPM,JPMORGAN CHASE & CO,33.9400
002968,01,20011017,JPM,JPMORGAN CHASE & CO,34.6000
002968,01,20011018,JPM,JPMORGAN CHASE & CO,34.1400
002968,01,20011019,JPM,JPMORGAN CHASE & CO,33.8700
002968,01,20011022,JPM,JPMORGAN CHASE & CO,35.3100
002968,01,20011023,JPM,JPMORGAN CHASE & CO,35.7600
002968,01,20011024,JPM,JPMORGAN CHASE & CO,36.2200
002968,01,20011025,JPM,JPMORGAN CHASE & CO,37.4800
002968,01,20011026,JPM,JPMORGAN CHASE & CO,37.5500
002968,01,20011029,JPM,JPMORGAN CHASE & CO,35.7100
002968,01,20011030,JPM,JPMORGAN CHASE & CO,35.5100
002968,01,20011031,JPM,JPMORGAN CHASE & CO,35.3600
002968,01,20011101,JPM,JPMORGAN CHASE & CO,36.3400
002968,01,20011102,JPM,JPMORGAN CHASE & CO,36.0400
002968,01,20011105,JPM,JPMORGAN CHASE & CO,36.3600
002968,01,20011106,JPM,JPMORGAN CHASE & CO,37.5400
002968,01,20011107,JPM,JPMORGAN CHASE & CO,38.5900
002968,01,20011108,JPM,JPMORGAN CHASE & CO,38.8000
002968,01,20011109,JPM,JPMORGAN CHASE & CO,39.0500
002968,01,20011112,JPM,JPMORGAN CHASE & CO,38.8000
002968,01,20011113,JPM,JPMORGAN CHASE & CO,39.3500
002968,01,20011114,JPM,JPMORGAN CHASE & CO,39.6500
002968,01,20011115,JPM,JPMORGAN CHASE & CO,39.5500
002968,01,20011116,JPM,JPMORGAN CHASE & CO,39.4100
002968,01,20011119,JPM,JPMORGAN CHASE & CO,40.1000
002968,01,20011120,JPM,JPMORGAN CHASE & CO,39.4000
002968,01,20011121,JPM,JPMORGAN CHASE & CO,38.8400
002968,01,20011123,JPM,JPMORGAN CHASE & CO,39.3900
002968,01,20011126,JPM,JPMORGAN CHASE & CO,39.4900
002968,01,20011127,JPM,JPMORGAN CHASE & CO,39.8000
002968,01,20011128,JPM,JPMORGAN CHASE & CO,37.5000
002968,01,20011129,JPM,JPMORGAN CHASE & CO,38.0600
002968,01,20011130,JPM,JPMORGAN CHASE & CO,37.7200
002968,01,20011203,JPM,JPMORGAN CHASE & CO,36.5500
002968,01,20011204,JPM,JPMORGAN CHASE & CO,37.2200
002968,01,20011205,JPM,JPMORGAN CHASE & CO,39.0200
002968,01,20011206,JPM,JPMORGAN CHASE & CO,40.3800
002968,01,20011207,JPM,JPMORGAN CHASE & CO,39.7700
002968,01,20011210,JPM,JPMORGAN CHASE & CO,38.6800
002968,01,20011211,JPM,JPMORGAN CHASE & CO,38.5000
